Index,DataA,DataB
2632,107.0,50.0
2633,107.3,53.5
2634,95.9,53.3
2635,91.3,45.9
2636,104.2,46.8
2637,111.4,54.6
2638,87.6,46.6
2639,101.9,49.7
2640,98.0,56.2
2641,87.7,50.8
2642,98.5,45.3
2643,99.1,47.6
2644,93.1,61.6
2645,103.9,43.2
2646,116.5,51.6
2647,89.4,49.4
2648,99.6,54.3
2649,92.9,52.6
2650,103.5,55.0
2651,103.4,44.9
2652,102.9,47.5
2653,113.2,53.4
2654,99.7,51.4
2655,96.2,48.2
2656,106.6,51.3
2657,92.0,49.1
2658,111.0,45.4
2659,102.4,54.0
2660,110.1,54.2
2661,92.5,55.4
2662,98.9,50.9
2663,84.5,52.0
2664,103.4,55.4
2665,110.8,46.3
2666,86.0,48.8
2667,107.7,50.4
2668,97.5,55.2
2669,102.8,44.4
2670,107.5,50.1
2671,98.4,46.9
2672,81.7,55.2
2673,102.5,56.9
2674,98.2,52.0
2675,93.6,48.3
2676,111.8,57.4
2677,97.8,48.3
2678,88.3,55.4
2679,100.6,45.2
2680,121.5,53.2
2681,91.8,41.4
2682,85.0,50.6
2683,96.5,57.4
2684,88.3,45.0
2685,78.6,44.5
2686,92.6,50.5
2687,109.6,47.9
2688,95.8,38.1
2689,85.7,55.1
2690,105.4,48.9
2691,83.6,48.5
2692,94.6,51.4
2693,96.9,54.8
2694,116.8,40.5
2695,96.2,41.5
2696,104.3,50.1
2697,107.5,47.0
2698,89.3,43.2
2699,108.6,49.3
2700,94.7,48.9
2701,87.8,49.7
2702,113.1,36.6
2703,95.3,41.7
2704,97.6,50.9
2705,96.6,60.0
2706,101.7,52.6
2707,100.4,55.7
2708,95.1,45.5
2709,111.4,48.5
2710,101.7,46.3
2711,110.5,46.8
2712,112.9,46.2
2713,108.9,48.2
2714,96.8,44.9
2715,82.0,54.7
2716,95.1,53.8
2717,104.6,53.2
2718,90.8,46.5
2719,88.5,46.5
2720,109.2,52.1
2721,105.8,55.9
2722,102.3,46.4
2723,111.9,54.4
2724,88.3,45.5
2725,89.2,54.2
2726,101.7,58.2
2727,112.7,47.1
2728,119.6,49.5
2729,101.6,54.4
2730,101.2,52.2
2731,112.8,54.5
2732,95.5,47.9
2733,83.9,49.9
2734,99.8,49.0
2735,92.5,51.1
2736,96.6,42.1
2737,88.0,40.2
2738,103.5,44.4
2739,97.7,49.9
2740,83.1,43.2
2741,116.4,52.5
2742,87.7,50.2
2743,88.3,47.9
2744,90.6,62.5
2745,94.2,49.6
2746,100.9,50.6
2747,86.3,51.2
2748,102.1,44.7
2749,100.4,56.7
2750,99.4,46.6
2751,87.3,54.6
2752,81.6,52.2
2753,79.7,56.8
2754,77.0,50.7
2755,112.5,47.5
2756,111.7,49.8
2757,121.3,52.2
2758,109.4,49.1
2759,106.9,51.4
2760,89.3,52.2
2761,92.7,55.9
2762,96.5,49.3
2763,81.6,50.9
2764,84.7,53.8
2765,104.8,50.1
2766,118.3,46.3
2767,107.4,48.8
2768,95.2,52.3
2769,94.5,50.7
2770,104.2,48.9
2771,106.3,59.2
2772,97.0,49.4
2773,91.0,50.3
2774,93.6,50.7
2775,97.6,42.4
2776,81.8,55.9
2777,102.0,49.7
2778,98.3,46.1
2779,117.6,51.2
2780,100.7,49.4
2781,97.3,49.7
2782,97.1,49.5
2783,86.9,44.8
2784,101.9,55.5
2785,106.1,46.9
2786,110.1,48.0
2787,114.8,50.7
2788,95.1,40.0
2789,96.2,47.0
2790,96.8,45.8
2791,93.8,49.4
2792,76.1,50.9
2793,82.7,52.6
2794,103.2,55.1
2795,99.8,37.7
2796,104.2,49.9
2797,108.9,55.5
2798,98.5,45.9
2799,94.8,43.1
2800,93.7,58.7
2801,110.0,53.5
2802,106.8,58.3
2803,88.8,49.7
2804,91.9,49.1
2805,121.3,50.2
2806,83.2,52.9
2807,98.8,53.0
2808,101.8,53.4
2809,106.7,61.5
2810,99.3,43.6
2811,97.1,44.9
2812,103.9,60.2
2813,83.8,46.1
2814,114.6,39.1
2815,109.0,49.5
2816,101.6,50.6
2817,104.6,51.9
2818,93.5,42.0
2819,112.3,47.6
2820,122.0,56.0
2821,98.3,52.1
2822,104.8,49.9
2823,94.9,58.3
2824,118.4,61.2
2825,92.3,50.4
2826,103.5,44.5
2827,114.5,49.3
2828,109.9,48.4
2829,107.9,44.4
2830,111.4,53.2
2831,95.7,52.9
2832,95.0,51.6
2833,89.4,44.9
2834,96.0,54.6
2835,99.0,55.1
2836,111.5,50.9
2837,87.5,44.7
2838,105.8,49.1
2839,88.5,48.2
2840,112.7,43.7
2841,96.5,55.0
2842,108.8,48.7
2843,109.7,55.0
2844,76.2,44.1
2845,102.9,54.4
2846,95.9,45.3
2847,96.8,45.6
2848,103.6,45.2
2849,95.0,54.2
2850,84.0,52.8
2851,97.1,54.8
2852,119.6,50.7
2853,106.0,44.4
2854,118.7,55.6
2855,94.1,38.5
2856,99.7,61.8
2857,118.9,57.3
2858,95.1,47.0
2859,76.0,48.3
2860,102.3,53.6
2861,93.4,49.0
2862,105.2,53.7
2863,90.9,54.2
2864,104.7,59.3
2865,89.6,46.3
2866,105.4,59.3
2867,99.7,52.7
2868,104.1,51.2
2869,96.5,50.4
2870,78.8,52.3
2871,120.7,56.3
2872,101.0,55.5
2873,100.8,48.8
2874,110.7,51.0
2875,94.8,55.7
2876,100.2,52.0
2877,97.5,49.3
2878,115.8,51.1
2879,99.8,40.3
2880,94.1,53.3
2881,105.1,46.4
2882,90.7,43.8
2883,82.1,59.9
2884,105.4,50.4
2885,101.4,61.4
2886,96.7,48.2
2887,98.5,51.9
2888,88.5,49.0
2889,95.6,46.6
2890,90.8,56.4
2891,119.7,54.9
2892,95.5,47.6
2893,96.9,41.8
2894,86.3,50.2
2895,106.7,53.7
2896,98.2,52.1
2897,91.1,55.1
2898,90.1,48.5
2899,114.3,42.6
2900,100.6,52.4
2901,112.1,55.1
2902,117.1,44.2
2903,95.5,54.5
2904,100.9,48.4
2905,96.9,59.3
2906,108.9,54.2
2907,118.4,48.6
2908,101.0,56.0
2909,91.3,48.8
2910,105.2,50.8
2911,98.2,51.3
2912,111.7,55.2
2913,104.0,46.0
2914,99.3,53.0
2915,117.3,52.6
2916,99.0,42.9
2917,110.7,52.0
2918,99.3,49.7
2919,129.9,43.5
2920,91.3,49.0
2921,115.3,44.9
2922,90.3,55.6
2923,93.8,47.1
2924,97.2,52.0
2925,98.6,54.8
2926,100.5,49.5
2927,118.6,53.5
2928,90.8,52.9
2929,102.1,51.4
2930,112.9,52.7
2931,94.0,51.1
2932,110.3,39.9
2933,77.9,51.6
2934,100.8,53.4
2935,108.7,48.6
2936,97.0,48.0
2937,96.6,45.8
2938,89.0,54.0
2939,108.5,48.6
2940,87.0,47.1
2941,85.7,52.9
2942,89.7,47.6
2943,93.0,43.3
2944,94.4,53.9
2945,99.5,54.8
2946,97.2,43.8
2947,110.1,41.2
2948,112.9,50.2
2949,101.3,43.8
2950,96.2,60.9
2951,104.0,47.1
2952,99.5,49.3
2953,95.3,51.2
2954,91.6,51.5
2955,86.8,51.7
2956,103.9,52.0
2957,102.6,51.9
2958,101.1,53.5
2959,94.9,59.2
2960,100.3,53.1
2961,106.2,58.6
2962,91.2,45.9
2963,108.2,55.8
2964,101.4,50.8
2965,92.0,57.8
2966,98.8,55.1
2967,103.6,44.4
2968,105.6,49.4
2969,96.0,48.4
2970,90.8,47.5
2971,99.9,48.6
2972,87.2,39.4
2973,105.8,53.0
2974,113.1,46.4
2975,100.0,46.2
2976,109.4,56.6
2977,82.3,49.3
2978,107.3,53.2
2979,87.2,46.0
2980,100.7,51.3
2981,93.1,49.9
2982,77.4,48.7
2983,98.5,56.2
2984,68.4,58.5
2985,111.4,55.8
2986,86.0,50.9
2987,89.3,49.8
2988,103.3,45.3
2989,96.6,40.9
2990,111.7,47.0
2991,91.2,50.0
2992,100.5,50.3
2993,95.2,39.8
2994,103.8,52.9
2995,103.9,52.1
2996,95.3,51.4
2997,106.0,47.5
2998,104.0,55.2
2999,88.8,53.0
3000,107.4,56.1
3001,112.8,58.5
3002,99.7,48.3
3003,85.3,58.9
3004,108.8,49.5
3005,112.7,55.9
3006,98.4,50.3
3007,109.0,47.2
3008,108.8,56.9
3009,87.8,39.1
3010,93.7,47.0
3011,120.6,49.7
3012,110.3,45.9
3013,116.0,51.3
3014,112.3,54.6
3015,110.7,46.4
3016,113.1,45.5
3017,93.7,60.5
3018,101.4,49.1
3019,91.3,46.6
3020,99.3,44.5
3021,111.8,50.2
3022,101.2,45.0
3023,100.6,45.8
3024,97.3,49.2
3025,109.1,52.1
3026,97.8,57.8
3027,103.9,57.7
3028,112.3,54.3
3029,103.3,39.1
3030,108.1,55.0
3031,98.3,56.1
3032,126.8,50.8
3033,95.4,46.5
3034,113.2,47.9
3035,79.9,39.9
3036,115.2,46.0
3037,99.9,45.7
3038,89.0,47.2
3039,111.7,54.3
3040,86.2,50.1
3041,96.6,45.0
3042,83.7,50.0
3043,109.9,56.3
3044,99.4,52.1
3045,108.4,51.9
3046,100.4,45.8
3047,88.7,55.7
3048,86.6,44.1
3049,85.5,46.3
3050,100.6,45.4
3051,80.5,49.9
3052,111.7,52.0
3053,80.9,42.7
3054,92.5,50.5
3055,103.5,42.6
3056,90.7,55.1
3057,87.7,50.1
3058,89.1,54.9
3059,91.1,56.7
3060,93.1,47.7
3061,101.6,49.1
3062,100.1,48.2
3063,86.1,46.2
3064,107.0,44.6
3065,98.4,52.0
3066,110.4,49.5
3067,68.9,52.4
3068,119.2,43.7
3069,103.8,44.6
3070,82.4,46.5
3071,89.1,57.7
3072,72.8,49.2
3073,93.5,49.5
3074,86.4,48.5
3075,96.0,50.0
3076,117.7,49.1
3077,109.9,55.3
3078,91.2,48.2
3079,102.7,50.1
3080,84.6,50.0
3081,89.5,42.3
3082,103.1,40.8
3083,98.1,47.5
3084,86.2,58.4
3085,118.7,54.2
3086,110.5,59.2
3087,90.2,51.4
3088,103.6,59.6
3089,97.1,53.5
3090,94.6,61.6
3091,94.2,50.6
3092,103.2,49.5
3093,97.5,56.1
3094,102.0,55.3
3095,96.6,47.7
3096,116.9,51.5
3097,99.1,46.1
3098,107.7,52.2
3099,103.8,48.0
3100,104.8,59.2
3101,98.7,48.1
3102,94.3,56.0
3103,86.3,51.7
3104,107.9,52.2
3105,88.6,46.4
3106,97.9,47.9
3107,115.0,52.1
3108,114.8,51.2
3109,108.3,42.5
3110,85.8,46.8
3111,104.8,43.2
3112,88.5,44.2
3113,115.3,44.7
3114,92.0,48.4
3115,94.8,51.8
3116,105.3,44.8
3117,102.8,48.8
3118,89.7,51.0
3119,93.0,47.5
3120,101.5,50.1
3121,103.5,40.4
3122,83.9,42.8
3123,104.2,49.2
3124,108.5,55.6
3125,98.1,46.1
3126,90.7,57.1
3127,94.2,54.6
3128,102.5,54.7
3129,102.0,49.0
3130,103.6,51.3
3131,70.4,38.9
3132,100.7,46.3
3133,122.3,47.0
3134,116.2,45.6
3135,94.2,40.8
3136,109.1,59.6
3137,95.0,48.3
3138,86.8,48.4
3139,99.7,41.5
3140,109.9,46.9
3141,79.0,48.0
3142,95.5,48.1
3143,101.1,42.3
3144,119.2,47.8
3145,97.3,50.0
3146,97.1,54.2
3147,104.8,49.5
3148,108.4,50.5
3149,94.8,58.5
3150,96.6,57.9
3151,109.2,51.2
3152,105.8,40.4
3153,101.3,49.9
3154,109.5,49.4
3155,99.0,43.7
3156,95.9,56.0
3157,113.7,42.9
3158,89.5,55.3
3159,108.3,46.7
3160,94.5,42.8
3161,104.5,52.7
3162,94.1,48.8
3163,101.0,54.0
3164,110.2,55.6
3165,85.2,50.8
3166,90.1,55.2
3167,91.5,48.9
3168,102.9,43.6
3169,103.6,44.1
3170,89.7,53.6
3171,112.8,49.4
3172,94.2,46.8
3173,75.1,49.4
3174,98.0,50.9
3175,107.0,52.4
3176,78.1,42.4
3177,95.7,49.9
3178,96.0,46.9
3179,103.0,53.0
3180,97.8,53.9
3181,103.0,54.3
3182,105.9,42.6
3183,111.3,45.2
3184,95.8,56.8
3185,106.3,53.6
3186,102.9,45.3
3187,118.1,60.6
3188,93.5,48.7
3189,93.3,40.9
3190,102.8,43.4
3191,98.2,41.3
3192,95.1,48.1
3193,101.0,53.9
3194,87.9,48.8
3195,92.2,48.4
3196,111.2,57.9
3197,87.2,52.3
3198,84.9,54.1
3199,84.5,54.1
3200,102.9,50.8
3201,94.4,52.9
3202,105.9,50.5
3203,94.5,49.6
3204,104.3,50.4
3205,98.7,50.4
3206,114.5,56.2
3207,102.7,51.5
3208,101.0,55.9
3209,116.7,44.2
3210,111.3,43.9
3211,100.1,52.8
3212,91.4,45.9
3213,81.7,43.4
3214,101.2,48.3
3215,105.7,52.7
3216,98.7,54.6
3217,102.2,52.3
3218,100.3,52.6
3219,119.8,49.0
3220,87.7,46.5
3221,98.8,51.2
3222,106.0,46.6
3223,123.1,51.3
3224,108.0,44.6
3225,110.4,47.9
3226,112.8,50.5
3227,105.0,47.2
3228,105.2,51.5
3229,97.3,49.7
3230,99.3,45.6
3231,100.0,48.0
3232,89.5,55.5
3233,103.1,51.0
3234,75.6,49.0
3235,107.7,50.0
3236,82.5,49.5
3237,105.9,46.3
3238,118.0,47.1
3239,91.5,50.8
3240,102.1,44.0
3241,107.4,43.4
3242,101.0,55.3
3243,83.8,61.1
3244,100.4,49.4
3245,86.0,56.2
3246,105.2,47.6
3247,93.3,43.5
3248,90.7,49.8
3249,103.2,47.7
3250,90.9,46.2
3251,110.9,48.0
3252,81.8,51.6
3253,93.6,42.8
3254,94.3,50.2
3255,93.2,54.2
3256,97.8,46.5
3257,86.3,37.2
3258,85.9,42.8
3259,84.0,55.8
3260,112.7,49.6
3261,100.6,49.4
3262,106.5,46.1
3263,107.7,45.9
3264,112.7,53.3
3265,96.2,53.2
3266,96.6,48.4
3267,99.2,49.9
3268,81.4,46.0
3269,115.2,51.9
3270,78.0,41.4
3271,106.6,52.8
3272,100.8,51.3
3273,96.7,52.2
3274,103.5,50.7
3275,108.8,53.9
3276,99.0,51.6
3277,102.7,46.7
3278,89.1,46.7
3279,105.9,47.2
3280,88.3,48.6
3281,106.7,51.1
3282,92.5,57.4
3283,81.6,52.4
3284,107.7,55.0
3285,112.7,44.5
3286,100.4,53.4
3287,89.0,51.1
3288,97.8,52.5
3289,92.8,50.2
3290,85.9,47.8
3291,114.4,45.6
3292,105.2,48.9
3293,88.8,48.0
3294,88.4,64.3
3295,90.3,50.4
3296,104.1,53.6
3297,111.5,51.7
3298,116.3,48.0
3299,114.2,58.4
3300,83.9,42.8
3301,110.6,41.0
3302,119.0,58.1
3303,97.8,52.0
3304,85.7,44.6
3305,113.2,51.8
3306,95.7,49.5
3307,102.9,45.4
3308,97.3,57.3
3309,104.3,45.1
3310,107.4,49.7
3311,100.6,51.7
3312,107.9,49.0
3313,108.3,49.7
3314,115.3,45.3
3315,99.5,53.1
3316,95.8,39.6
3317,105.3,54.9
3318,102.2,47.2
3319,94.3,49.7
3320,116.4,49.2
3321,96.2,48.8
3322,127.2,45.6
3323,96.2,52.1
3324,90.9,49.0
3325,101.7,50.5
3326,106.0,48.1
3327,110.6,52.0
3328,117.5,49.3
3329,94.5,46.6
3330,93.8,61.3
3331,91.8,55.9
3332,120.5,53.3
3333,124.9,48.9
3334,95.1,44.4
3335,109.7,51.5
3336,106.9,53.4
3337,100.0,50.8
3338,101.1,44.0
3339,100.7,51.9
3340,103.0,50.4
3341,107.8,48.0
3342,85.2,47.5
3343,111.5,54.0
3344,106.7,48.1
3345,84.5,55.2
3346,105.8,57.1
3347,79.6,39.6
3348,119.8,46.9
3349,105.5,45.5
3350,114.6,45.3
3351,101.7,50.6
3352,92.9,53.8
3353,110.5,49.6
3354,103.4,52.9
3355,95.7,50.3
3356,110.0,54.5
3357,93.0,56.4
3358,81.5,45.1
3359,91.1,45.8
3360,110.0,49.8
3361,71.7,53.9
3362,95.6,46.9
3363,104.4,55.1
3364,111.9,57.2
3365,93.1,55.2
3366,104.5,50.5
3367,88.7,46.7
3368,97.1,54.1
3369,102.6,54.1
3370,91.5,40.2
3371,99.4,48.7
3372,116.2,57.4
3373,104.0,46.6
3374,90.5,53.8
3375,122.3,48.4
3376,105.3,45.8
3377,100.8,61.9
3378,89.5,39.4
3379,92.6,60.1
3380,137.3,39.3
3381,85.8,45.2
3382,95.6,41.7
3383,100.8,47.5
3384,99.4,54.9
3385,104.7,45.2
3386,106.9,44.2
3387,99.4,50.6
3388,114.3,58.6
3389,102.5,53.5
3390,88.9,65.5
3391,108.4,47.7
3392,99.1,49.7
3393,109.2,48.6
3394,102.4,55.0
3395,88.1,53.0
3396,93.5,51.1
3397,113.7,43.3
3398,100.5,49.5
3399,105.9,48.0
3400,96.9,46.7
3401,89.3,61.1
3402,104.2,45.9
3403,86.3,50.9
3404,124.2,50.7
3405,106.9,50.9
3406,85.3,55.6
3407,98.8,48.2
3408,87.7,55.2
3409,95.3,46.0
3410,88.1,48.7
3411,96.0,57.0
3412,101.9,53.4
3413,102.3,45.2
3414,114.7,46.9
3415,98.3,39.7
3416,96.8,44.1
3417,112.4,57.0
3418,89.4,46.8
3419,85.2,55.6
3420,110.2,46.3
3421,104.0,52.3
3422,76.6,53.3
3423,89.5,50.2
3424,85.4,48.8
3425,102.5,51.5
3426,82.5,43.3
3427,103.0,53.5
3428,93.1,58.3
3429,102.4,43.8
3430,119.5,47.2
3431,114.2,38.3
3432,87.6,50.3
3433,109.2,48.3
3434,103.6,48.4
3435,94.4,52.1
3436,123.5,48.5
3437,85.5,48.7
3438,101.9,49.9
3439,99.5,56.0
3440,107.3,51.6
3441,112.3,50.3
3442,84.2,47.0
3443,125.4,56.0
3444,97.3,53.8
3445,104.0,41.5
3446,104.8,50.2
3447,95.2,49.1
3448,108.5,50.8
3449,101.2,46.4
3450,94.7,51.5
3451,88.2,56.8
3452,107.4,45.5
3453,92.8,53.3
3454,93.3,49.4
3455,97.1,51.4
3456,112.4,46.1
3457,99.8,52.1
3458,88.6,43.4
3459,92.4,44.7
3460,86.6,50.7
3461,96.3,53.5
3462,102.3,54.8
3463,89.2,49.9
3464,99.4,55.7
3465,115.8,55.8
3466,125.7,42.5
3467,97.6,38.2
3468,84.4,44.0
3469,97.1,46.8
3470,81.8,46.5
3471,103.2,48.9
3472,90.6,57.5
3473,103.6,49.0
3474,104.0,41.9
3475,111.8,60.0
3476,115.0,48.4
3477,101.3,47.7
3478,93.0,43.1
3479,100.4,50.0
3480,100.5,52.6
3481,102.3,49.7
3482,82.8,46.3
3483,94.4,43.5
3484,83.3,56.9
3485,91.6,47.3
3486,94.3,50.6
3487,86.9,49.2
3488,102.9,49.5
3489,85.5,46.5
3490,68.6,47.2
3491,83.6,47.8
3492,94.8,53.6
3493,72.5,47.3
3494,93.2,53.9
3495,92.8,41.6
3496,116.4,55.0
3497,92.9,46.8
3498,95.7,44.8
3499,99.1,50.0
3500,85.3,46.6
3501,99.2,58.2
3502,93.0,48.1
3503,107.0,47.7
3504,96.1,47.6
3505,98.7,55.9
3506,90.7,44.4
3507,99.5,47.0
3508,84.6,54.7
3509,93.4,54.7
3510,122.5,48.7
3511,94.3,54.4
3512,101.6,51.8
3513,104.9,47.4
3514,107.5,41.2
3515,96.1,44.5
3516,101.0,46.6
3517,112.1,50.2
3518,94.1,45.1
3519,99.3,54.9
3520,99.4,46.1
3521,82.5,55.5
3522,98.1,46.8
3523,99.2,59.3
3524,93.4,46.7
3525,89.5,56.5
3526,113.7,49.6
3527,95.8,55.2
3528,90.2,52.4
3529,92.8,49.0
3530,105.4,54.2
3531,96.2,42.4
3532,97.3,45.3
3533,102.9,40.2
3534,94.5,50.1
3535,97.0,41.4
3536,67.8,52.6
3537,104.0,52.6
3538,105.0,63.1
3539,93.9,44.0
3540,88.2,51.3
3541,97.4,43.3
3542,106.1,48.1
3543,102.1,39.8
3544,96.4,42.8
3545,90.0,44.7
3546,108.4,42.2
3547,83.9,45.6
3548,115.8,55.1
3549,110.3,54.5
3550,96.1,45.2
3551,107.3,50.7
3552,86.9,51.5
3553,106.4,41.7
3554,87.3,48.1
3555,107.7,54.5
3556,109.7,46.7
3557,102.2,53.4
3558,86.0,41.2
3559,86.1,53.4
3560,93.2,42.9
3561,100.6,54.5
3562,92.8,47.2
3563,107.7,58.7
3564,98.4,59.8
3565,79.7,54.6
3566,94.9,57.0
3567,108.3,58.0
3568,111.2,52.6
3569,95.9,54.1
3570,89.6,54.8
3571,100.3,50.8
3572,102.3,50.4
3573,88.6,50.9
3574,101.6,52.6
3575,106.9,58.0
3576,103.9,51.7
3577,97.5,51.2
3578,89.0,47.7
3579,116.2,45.3
3580,103.5,53.1
3581,105.5,64.4
3582,107.0,50.8
3583,108.8,50.4
3584,87.4,51.0
3585,85.9,47.6
3586,96.4,57.0
3587,96.1,46.2
3588,90.2,47.9
3589,107.4,55.3
3590,93.9,47.3
3591,108.9,46.7
3592,85.5,44.1
3593,107.0,55.1
3594,104.8,42.2
3595,100.3,54.1
3596,114.6,54.3
3597,121.8,56.3
3598,84.6,45.3
3599,125.8,54.9
3600,87.8,52.8
3601,108.1,43.6
3602,87.5,40.1
3603,77.4,40.9
3604,78.3,49.5
3605,84.3,50.4
3606,102.9,54.6
3607,106.7,46.7
3608,104.8,46.9
3609,92.9,49.4
3610,128.7,47.1
3611,82.4,44.8
3612,98.5,44.3
3613,112.6,45.7
3614,95.9,44.3
3615,94.3,48.9
3616,101.1,50.5
3617,109.1,56.3
3618,109.6,45.0
3619,104.1,60.1
3620,82.5,57.3
3621,91.4,53.3
3622,96.3,52.0
3623,94.9,41.5
3624,97.3,43.3
3625,87.3,47.7
3626,114.6,51.7
3627,102.1,49.5
3628,93.4,54.3
3629,101.3,47.0
3630,101.9,49.1
3631,96.2,45.4
3632,86.4,53.0
3633,97.9,52.1
3634,86.2,53.5
3635,104.3,43.3
3636,103.0,43.9
3637,93.8,44.1
3638,93.2,52.0
3639,117.9,44.1
3640,94.3,55.2
3641,92.4,56.5
3642,90.8,49.9
3643,92.0,53.1
3644,103.7,45.5
3645,109.7,50.1
3646,90.1,48.7
3647,93.5,47.6
3648,96.5,39.6
3649,90.8,56.3
3650,101.0,48.0
3651,106.0,48.4
3652,89.2,49.4
3653,99.3,48.7
3654,97.9,51.8
3655,95.5,50.1
3656,102.5,58.0
3657,105.5,54.7
3658,98.6,51.9
3659,94.2,51.9
3660,110.8,50.7
3661,99.6,42.2
3662,91.8,53.7
3663,97.5,55.2
3664,99.5,45.6
3665,84.3,47.6
3666,102.8,51.8
3667,90.8,52.8
3668,100.6,47.8
3669,92.0,53.2
3670,103.6,52.3
3671,101.5,44.4
3672,97.1,56.7
3673,94.8,50.6
3674,112.3,51.3
3675,89.2,44.8
3676,99.3,43.2
3677,108.6,50.7
3678,107.3,46.1
3679,109.6,47.2
3680,99.5,51.3
3681,102.3,46.1
3682,98.5,42.3
3683,98.4,51.1
3684,101.1,41.4
3685,122.0,47.7
3686,102.3,51.3
3687,104.7,48.8
3688,111.5,58.8
3689,102.4,46.8
3690,97.2,55.2
3691,104.1,51.0
3692,83.5,46.8
3693,100.0,56.9
3694,95.6,57.0
3695,109.5,51.3
3696,103.8,46.9
3697,104.5,51.8
3698,102.3,49.2
3699,103.0,49.7
3700,106.5,51.2
3701,80.4,44.6
3702,113.3,45.1
3703,81.1,50.3
3704,105.6,48.8
3705,99.2,48.8
3706,97.4,42.4
3707,99.7,52.0
3708,82.4,55.1
3709,107.4,47.8
3710,107.8,49.7
3711,95.4,53.8
3712,101.3,53.0
3713,107.2,47.6
3714,116.0,43.9
3715,98.9,47.2
3716,87.5,59.6
3717,100.0,46.3
3718,102.9,53.4
3719,96.0,50.0
3720,110.9,57.0
3721,94.0,45.5
3722,95.1,47.1
3723,98.7,49.3
3724,123.2,46.9
3725,101.3,57.9
3726,84.8,54.0
3727,76.1,55.3
3728,116.2,48.5
3729,114.8,47.2
3730,96.3,51.9
3731,81.4,47.1
3732,96.3,48.9
3733,106.9,51.9
3734,97.5,43.9
3735,89.1,45.2
3736,101.3,51.0
3737,105.9,47.5
3738,85.6,57.1
3739,97.5,45.4
3740,101.6,46.6
3741,107.7,51.6
3742,106.0,52.5
3743,105.7,49.7
3744,87.8,47.2
3745,84.0,59.3
3746,98.3,44.1
3747,113.8,54.0
3748,107.8,48.2
3749,101.8,52.5
3750,88.8,54.5
3751,101.4,53.9
3752,98.6,50.4
3753,108.4,52.6
3754,92.8,53.2
3755,112.4,51.6
3756,118.3,45.0
3757,95.4,42.2
3758,109.8,45.3
3759,82.6,45.7
3760,112.0,53.6
3761,119.5,55.5
3762,96.5,54.1
3763,105.2,55.9
3764,98.3,58.2
3765,89.2,51.5
3766,107.4,46.5
3767,96.4,39.8
3768,107.0,51.4
3769,107.6,53.3
3770,89.4,45.5
3771,95.9,55.5
3772,100.3,45.6
3773,96.5,47.4
3774,95.5,50.9
3775,116.5,52.4
3776,119.1,49.5
3777,96.3,51.7
3778,83.4,57.0
3779,98.7,41.9
3780,119.7,58.4
3781,98.9,47.6
3782,91.4,48.0
3783,99.0,49.0
3784,97.9,52.1
3785,80.9,43.9
3786,103.5,45.4
3787,107.7,45.5
3788,105.5,52.2
3789,106.2,46.1
3790,89.1,47.0
3791,109.4,52.2
3792,92.1,46.9
3793,93.9,38.3
3794,102.7,55.3
3795,95.8,52.6
3796,93.0,46.2
3797,105.5,53.6
3798,103.1,50.1
3799,106.3,44.9
3800,109.5,42.6
3801,102.9,50.9
3802,100.9,48.3
3803,97.0,55.8
3804,99.8,46.1
3805,92.5,46.0
3806,103.1,42.0
3807,90.9,58.4
3808,101.2,50.3
3809,95.8,45.7
3810,93.8,45.6
3811,99.4,56.7
3812,91.3,51.1
3813,105.8,53.7
3814,93.2,47.9
3815,112.5,58.7
3816,96.8,52.6
3817,100.1,41.2
3818,104.2,46.0
3819,103.3,43.5
3820,101.2,54.8
3821,104.1,49.5
3822,117.2,54.2
3823,112.3,55.0
3824,101.8,46.7
3825,99.3,44.4
3826,108.5,49.5
3827,101.0,52.6
3828,92.9,47.2
3829,92.7,43.3
3830,115.7,50.9
3831,95.5,54.1
3832,80.7,43.8
3833,100.6,47.9
3834,110.2,51.6
3835,107.0,53.0
3836,107.2,48.1
3837,95.0,58.3
3838,89.9,51.4
3839,109.1,51.6
3840,115.2,47.8
3841,105.3,51.0
3842,107.2,49.6
3843,86.6,51.8
3844,99.5,51.8
3845,110.4,53.2
3846,93.2,45.3
3847,79.4,53.3
3848,65.5,53.4
3849,82.7,49.8
3850,90.8,51.5
3851,88.4,48.8
3852,105.8,53.6
3853,81.1,51.9
3854,75.5,47.2
3855,106.0,45.6
3856,92.0,50.4
3857,107.2,48.1
3858,102.6,51.0
3859,93.4,43.6
3860,92.4,48.3
3861,104.2,56.3
3862,100.2,54.9
3863,102.8,43.1
3864,95.8,54.0
3865,115.4,51.0
3866,103.7,42.9
3867,124.8,49.0
3868,107.5,46.4
3869,76.6,48.1
3870,102.1,52.1
3871,105.7,49.4
3872,93.2,45.6
3873,102.3,47.4
3874,79.3,52.5
3875,111.7,47.9
3876,104.0,51.0
3877,113.0,52.5
3878,91.4,50.8
3879,99.2,44.0
3880,84.6,53.0
3881,96.0,38.8
3882,92.5,46.5
3883,102.7,50.1
3884,96.3,53.3
3885,95.0,52.1
3886,102.3,50.0
3887,117.0,46.0
3888,109.3,55.5
3889,114.7,48.1
3890,96.5,46.4
3891,119.4,52.5
3892,106.3,48.6
3893,109.9,50.9
3894,90.9,54.0
3895,108.0,42.6
3896,87.3,47.9
3897,95.6,49.8
3898,100.1,50.6
3899,90.3,50.0
3900,101.9,58.3
3901,100.8,53.1
3902,97.0,56.3
