Index,DataA,DataB
58713,735.9,423.6
58714,771.0,364.2
58715,785.1,440.4
58716,808.9,391.2
58717,798.5,462.1
58718,751.6,403.9
58719,822.1,436.7
58720,776.8,405.4
58721,787.3,423.3
58722,825.1,381.0
58723,746.2,392.2
58724,798.4,382.8
58725,800.7,405.0
58726,777.6,340.4
58727,811.8,403.1
58728,786.9,418.4
58729,781.6,454.4
58730,830.3,444.8
58731,816.8,423.9
58732,802.8,387.0
58733,781.1,406.4
58734,781.7,419.7
58735,805.2,393.1
58736,783.1,364.6
58737,790.9,383.3
58738,792.6,355.2
58739,814.7,452.5
58740,729.2,421.2
58741,829.2,388.6
58742,790.4,364.0
58743,826.1,428.9
58744,799.4,394.0
58745,776.7,390.3
58746,767.6,385.0
58747,816.7,381.2
58748,761.8,399.2
58749,818.2,425.0
58750,815.1,399.8
58751,793.5,380.1
58752,755.4,359.4
58753,812.3,406.9
58754,766.6,374.0
58755,773.1,407.5
58756,762.0,387.0
58757,790.1,409.3
58758,808.2,383.5
58759,767.7,389.9
58760,779.6,345.5
58761,791.0,359.4
58762,746.3,391.4
58763,785.6,377.8
58764,796.0,402.8
58765,731.0,398.1
58766,828.4,398.2
58767,759.6,387.1
58768,837.6,385.9
58769,787.2,418.0
58770,763.5,407.3
58771,810.1,456.1
58772,806.3,371.2
58773,771.4,400.6
58774,795.1,374.2
58775,816.8,347.5
58776,751.4,419.7
58777,833.5,398.4
58778,802.0,402.4
58779,786.0,411.3
58780,752.5,401.5
58781,779.9,402.3
58782,833.4,368.0
58783,758.6,401.7
58784,775.3,396.3
58785,760.3,368.9
58786,809.4,436.3
58787,810.2,385.4
58788,818.5,354.5
58789,817.6,368.9
58790,814.0,396.8
58791,809.7,399.2
58792,784.4,376.3
58793,782.5,394.8
58794,836.6,372.7
58795,863.6,359.1
58796,780.0,377.0
58797,832.6,404.2
58798,762.5,401.4
58799,807.0,427.8
58800,786.1,391.2
58801,786.7,413.5
58802,784.0,409.1
58803,763.1,352.7
58804,808.2,410.5
58805,850.5,408.8
58806,833.2,370.9
58807,807.8,416.1
58808,796.9,398.7
58809,827.9,422.0
58810,758.2,439.4
58811,787.0,397.2
58812,776.7,377.7
58813,806.1,416.3
58814,774.3,416.3
58815,786.2,390.8
58816,799.2,434.2
58817,825.5,393.3
58818,775.5,409.2
58819,783.6,364.5
58820,836.3,419.1
58821,804.4,433.1
58822,793.5,361.0
58823,828.1,389.5
58824,758.1,356.9
58825,845.7,411.4
58826,802.7,383.5
58827,798.3,384.2
58828,822.3,386.8
58829,769.9,383.9
58830,787.6,422.7
58831,755.0,402.2
58832,807.8,399.2
58833,805.1,403.4
58834,818.7,391.7
58835,825.1,400.9
58836,823.8,432.4
58837,788.4,454.8
58838,813.5,397.3
58839,815.2,372.3
58840,779.2,383.5
58841,779.6,407.6
58842,808.7,368.8
58843,765.7,369.9
58844,782.1,398.9
58845,820.3,382.5
58846,792.8,454.3
58847,721.0,392.5
58848,818.1,397.7
58849,819.3,382.4
58850,820.1,383.0
58851,786.5,409.1
58852,832.8,420.7
58853,776.6,402.6
58854,813.9,450.6
58855,718.8,390.9
58856,870.0,360.4
58857,788.8,411.0
58858,801.5,404.4
58859,787.2,424.9
58860,774.5,445.6
58861,781.4,402.6
58862,752.6,368.8
58863,790.4,387.6
58864,792.2,421.7
58865,814.1,376.5
58866,819.4,372.9
58867,832.3,414.4
58868,815.6,401.1
58869,793.8,380.9
58870,777.0,395.1
58871,825.7,417.7
58872,844.7,395.2
58873,835.9,395.8
58874,806.7,379.6
58875,862.4,409.5
58876,697.7,380.8
58877,792.5,375.1
58878,802.2,376.0
58879,816.1,383.0
58880,842.4,407.9
58881,828.5,393.6
58882,755.7,378.1
58883,817.2,375.1
58884,760.0,371.8
58885,821.0,422.0
58886,835.0,422.2
58887,771.0,399.0
58888,809.8,379.0
58889,829.3,388.9
58890,766.5,378.9
58891,872.1,411.6
58892,767.1,406.0
58893,764.6,430.8
58894,772.9,390.3
58895,763.9,366.4
58896,792.6,331.8
58897,885.5,404.8
58898,764.1,370.9
58899,833.4,392.5
58900,787.9,401.6
58901,760.5,421.0
58902,856.4,384.5
58903,792.5,387.5
58904,751.2,413.2
58905,796.9,395.8
58906,818.0,455.9
58907,795.7,422.8
58908,816.2,403.7
58909,830.6,396.9
58910,768.1,373.9
58911,849.6,401.5
58912,811.2,400.4
58913,807.3,405.1
58914,787.8,374.5
58915,747.0,390.7
58916,830.9,385.1
58917,769.8,388.6
58918,823.0,411.7
58919,795.7,417.3
58920,819.3,357.8
58921,815.7,409.2
58922,825.2,430.6
58923,785.1,400.1
58924,781.8,408.8
58925,764.7,375.9
58926,829.5,403.9
58927,825.9,405.0
58928,795.1,407.3
58929,851.9,390.6
58930,746.7,389.9
58931,797.5,405.9
58932,808.8,422.5
58933,807.6,441.9
58934,783.6,400.6
58935,793.7,422.2
58936,799.2,396.8
58937,820.9,388.5
58938,762.9,461.1
58939,772.0,408.2
58940,804.8,380.1
58941,794.9,366.1
58942,795.8,343.7
58943,840.7,435.0
58944,825.9,424.3
58945,777.5,400.4
58946,807.0,406.8
58947,845.2,403.1
58948,793.8,375.5
58949,757.7,382.4
58950,763.9,409.2
58951,822.7,402.0
58952,805.6,367.2
58953,807.5,376.0
58954,820.5,429.1
58955,810.4,368.0
58956,848.6,425.1
58957,764.8,405.8
58958,765.4,386.7
58959,819.5,408.3
58960,835.9,394.3
58961,816.1,430.8
58962,769.5,357.4
58963,774.6,417.3
58964,806.5,367.6
58965,774.0,364.6
58966,808.7,391.6
58967,812.2,335.1
58968,778.9,362.1
58969,818.3,418.8
58970,795.0,433.5
58971,797.1,411.3
58972,822.9,386.0
58973,804.7,371.5
58974,786.6,409.2
58975,802.8,376.4
58976,809.6,415.8
58977,798.0,373.5
58978,755.9,368.1
58979,832.7,448.2
58980,824.5,336.8
58981,754.9,385.6
58982,822.6,392.1
58983,761.4,406.7
58984,835.7,380.5
58985,802.6,417.4
58986,753.5,388.9
58987,843.5,415.7
58988,812.1,405.2
58989,808.0,408.4
58990,848.5,431.7
58991,797.8,431.5
58992,784.9,404.9
58993,821.5,379.4
58994,805.3,393.1
58995,807.4,400.4
58996,800.9,371.6
58997,805.0,423.7
58998,786.1,355.7
58999,820.8,417.1
59000,760.4,404.6
59001,811.1,380.2
59002,794.9,402.9
59003,795.5,384.1
59004,789.9,393.9
59005,766.0,370.1
59006,781.7,393.0
59007,825.5,411.4
59008,754.3,387.6
59009,831.4,420.2
59010,795.2,410.4
59011,737.1,384.0
59012,841.9,381.3
59013,863.0,363.8
59014,817.8,369.8
59015,791.4,407.7
59016,750.3,427.7
59017,810.0,336.1
59018,841.4,410.5
59019,770.1,413.1
59020,757.8,419.5
59021,787.3,406.9
59022,818.5,425.9
59023,798.6,428.9
59024,749.5,424.1
59025,782.5,379.1
59026,822.6,416.0
59027,780.7,389.9
59028,771.8,412.3
59029,791.5,364.2
59030,815.1,396.4
59031,804.7,398.3
59032,836.7,383.4
59033,778.2,442.6
59034,744.0,413.4
59035,783.7,423.8
59036,818.7,416.9
59037,829.0,399.0
59038,853.2,394.7
59039,833.8,380.2
59040,846.3,421.5
59041,790.7,406.8
59042,840.3,418.9
59043,834.3,375.9
59044,801.6,409.2
59045,833.0,369.2
59046,825.6,397.3
59047,829.5,368.3
59048,819.5,444.7
59049,775.1,417.4
59050,746.0,404.5
59051,785.2,443.8
59052,832.2,368.6
59053,841.6,419.7
59054,735.7,378.4
59055,839.0,393.4
59056,856.8,419.6
59057,771.8,336.7
59058,801.8,390.5
59059,769.2,382.0
59060,735.1,423.7
59061,780.6,398.6
59062,760.7,352.7
59063,795.0,453.3
59064,764.5,330.0
59065,804.3,391.6
59066,804.8,394.4
59067,775.8,375.2
59068,779.7,412.2
59069,852.4,415.4
59070,727.1,355.7
59071,822.0,432.0
59072,808.0,411.1
59073,778.0,453.5
59074,804.6,428.5
59075,834.4,424.8
59076,792.3,384.2
59077,790.1,447.6
59078,820.7,466.1
59079,813.5,417.9
59080,840.9,408.9
59081,804.0,411.3
59082,766.6,368.6
59083,815.8,430.9
59084,774.4,392.9
59085,780.0,363.2
59086,759.2,401.4
59087,826.4,382.6
59088,818.3,411.2
59089,795.6,389.5
59090,842.0,425.9
59091,845.8,393.3
59092,821.1,398.9
59093,816.0,403.6
59094,777.7,361.7
59095,812.5,396.7
59096,771.6,407.3
59097,755.0,377.7
59098,823.3,405.5
59099,841.7,353.7
59100,803.9,393.3
59101,871.9,380.3
59102,785.3,392.5
59103,805.0,369.0
59104,761.4,418.3
59105,808.3,371.8
59106,821.0,422.7
59107,814.7,424.8
59108,801.1,332.6
59109,806.5,407.4
59110,770.9,384.1
59111,824.0,367.6
59112,763.0,345.9
59113,817.1,432.3
59114,766.9,401.2
59115,807.0,404.6
59116,832.0,374.7
59117,796.1,389.4
59118,795.0,403.4
59119,792.6,370.5
59120,783.3,414.8
59121,809.6,409.0
59122,773.4,414.2
59123,785.6,396.6
59124,831.4,401.8
59125,803.6,392.2
59126,804.3,415.5
59127,829.2,371.0
59128,815.3,416.3
59129,842.2,423.7
59130,748.4,431.4
59131,899.4,409.7
59132,790.0,430.5
59133,791.7,378.1
59134,764.3,407.7
59135,768.3,381.7
59136,789.4,422.6
59137,767.1,456.0
59138,819.8,387.5
59139,791.5,419.7
59140,797.1,358.6
59141,785.2,452.7
59142,791.3,463.6
59143,815.1,407.5
59144,843.0,413.9
59145,743.8,413.6
59146,794.2,431.1
59147,776.8,378.6
59148,807.8,406.6
59149,800.8,435.4
59150,810.9,345.4
59151,860.3,420.7
59152,792.8,399.8
59153,780.1,383.8
59154,824.0,432.8
59155,779.9,420.6
59156,783.3,356.9
59157,760.7,385.6
59158,779.6,380.5
59159,796.1,403.7
59160,784.7,438.3
59161,820.0,380.5
59162,821.4,382.4
59163,817.9,411.0
59164,792.5,431.1
59165,789.1,379.0
59166,779.9,392.8
59167,791.4,398.7
59168,815.0,369.8
59169,749.3,387.4
59170,804.8,414.1
59171,821.9,417.7
59172,837.2,403.6
59173,861.4,398.9
59174,787.3,393.2
59175,839.8,411.2
59176,825.1,350.0
59177,788.2,440.2
59178,780.8,377.9
59179,788.6,356.3
59180,762.6,405.9
59181,728.4,422.1
59182,811.1,392.3
59183,818.9,357.4
59184,830.5,373.1
59185,770.3,375.0
59186,802.1,441.7
59187,793.5,372.1
59188,880.6,390.9
59189,772.3,425.4
59190,834.2,402.0
59191,753.1,376.5
59192,764.2,389.7
59193,857.8,381.9
59194,828.0,409.1
59195,795.9,394.7
59196,808.7,379.4
59197,831.5,374.2
59198,849.0,384.1
59199,811.7,386.4
59200,781.2,396.8
59201,854.8,425.0
59202,812.7,413.5
59203,818.7,353.6
59204,728.8,372.0
59205,813.2,371.3
59206,768.5,402.9
59207,837.3,389.5
59208,822.0,417.6
59209,776.0,372.9
59210,766.9,382.9
59211,760.9,428.1
59212,813.0,387.0
59213,784.1,380.5
59214,813.3,370.3
59215,770.7,362.6
59216,770.7,390.1
59217,832.7,383.4
59218,800.1,372.4
59219,762.4,397.7
59220,731.2,378.6
59221,749.8,348.6
59222,734.3,401.9
59223,826.3,424.0
59224,799.4,366.1
59225,851.8,398.4
59226,794.1,389.8
59227,816.1,447.6
59228,807.6,420.1
59229,820.7,395.7
59230,766.4,399.6
59231,757.6,400.3
59232,777.6,408.4
59233,768.2,372.3
59234,802.9,433.7
59235,792.3,403.3
59236,808.5,369.9
59237,774.2,412.5
59238,758.4,410.7
59239,794.2,397.1
59240,793.7,399.9
59241,834.4,390.5
59242,813.4,407.1
59243,805.3,391.5
59244,725.3,423.5
59245,828.7,430.4
59246,841.1,390.0
59247,783.6,398.8
59248,830.1,403.5
59249,827.0,413.1
59250,798.6,430.2
59251,797.6,366.7
59252,791.8,377.3
59253,806.8,349.3
59254,806.2,404.9
59255,787.6,412.2
59256,769.0,381.0
59257,830.7,360.3
59258,773.3,408.3
59259,804.2,376.9
59260,802.2,424.5
59261,792.3,388.2
59262,774.2,420.7
59263,768.4,436.7
59264,771.2,387.6
59265,852.1,412.8
59266,730.1,379.1
59267,830.0,406.1
59268,746.6,390.5
59269,790.0,375.3
59270,773.2,423.1
59271,745.1,397.4
59272,783.8,389.3
59273,755.3,355.6
59274,788.0,412.8
59275,785.7,377.8
59276,767.2,421.2
59277,823.1,402.8
59278,754.3,374.4
59279,801.8,358.1
59280,816.8,345.5
59281,794.2,376.2
59282,808.5,443.2
59283,847.9,411.7
59284,772.0,416.8
59285,817.5,376.7
59286,796.3,429.9
59287,831.8,388.1
59288,792.0,409.5
59289,858.6,379.9
59290,791.0,397.4
59291,795.5,459.2
59292,787.4,376.7
59293,813.0,398.1
59294,830.6,394.2
59295,821.1,357.0
59296,818.6,404.9
59297,792.2,408.8
59298,811.7,386.6
59299,844.4,422.0
59300,808.5,367.6
59301,864.6,426.4
59302,798.0,355.7
59303,836.1,433.8
59304,802.9,401.1
59305,819.1,372.9
59306,808.8,394.4
59307,824.6,390.5
59308,804.0,420.6
59309,792.0,427.7
59310,786.1,431.8
59311,809.4,420.7
59312,813.0,423.4
59313,828.0,378.1
59314,844.4,387.3
59315,827.3,387.9
59316,797.1,360.7
59317,752.5,391.0
59318,809.9,340.8
59319,798.4,382.8
59320,769.0,388.9
59321,769.4,418.8
59322,836.8,369.0
59323,831.2,416.4
59324,861.6,397.0
59325,838.0,378.1
59326,784.4,376.9
59327,773.1,396.4
59328,781.3,379.0
59329,793.2,398.5
59330,822.3,434.7
59331,757.8,377.3
59332,803.0,435.8
59333,839.8,390.8
59334,794.7,411.7
59335,845.0,425.1
59336,770.1,372.6
59337,807.4,431.4
59338,739.0,383.8
59339,834.6,391.8
59340,783.3,391.1
59341,862.8,337.2
59342,811.4,400.8
59343,726.4,428.9
59344,804.1,358.5
59345,748.9,410.1
59346,819.8,388.2
59347,827.0,415.8
59348,788.1,406.3
59349,760.0,391.0
59350,819.9,364.3
59351,783.6,411.7
59352,796.1,375.5
59353,774.3,375.0
59354,738.1,391.4
59355,813.7,463.6
59356,841.9,382.9
59357,783.9,382.9
59358,783.9,411.3
59359,799.1,396.4
59360,812.9,389.1
59361,765.9,426.7
59362,746.9,379.1
59363,810.0,381.8
59364,847.5,402.9
59365,861.8,378.5
59366,824.2,370.8
59367,771.0,376.7
59368,823.8,407.7
59369,761.5,396.6
59370,812.3,408.4
59371,810.4,440.5
59372,745.3,384.4
59373,855.3,430.5
59374,780.8,396.6
59375,810.2,408.7
59376,791.0,363.6
59377,787.7,416.3
59378,806.4,400.6
59379,806.7,382.4
59380,767.0,394.1
59381,779.3,385.5
59382,793.0,402.0
59383,818.8,375.7
59384,761.9,363.4
59385,796.6,407.8
59386,831.1,423.6
59387,779.3,405.6
59388,815.6,408.1
59389,849.4,406.2
59390,838.2,375.2
59391,789.5,414.0
59392,824.1,390.1
59393,824.6,353.1
59394,804.0,372.0
59395,833.3,430.4
59396,784.2,407.4
59397,752.4,430.8
59398,832.1,395.5
59399,771.8,391.3
59400,807.6,360.2
59401,760.8,393.0
59402,823.8,422.7
59403,730.4,404.3
59404,782.7,428.2
59405,813.3,431.1
59406,869.7,391.7
59407,832.0,429.3
59408,818.4,390.1
59409,845.6,389.5
59410,801.6,379.6
59411,801.7,446.2
59412,844.0,427.3
59413,800.4,420.1
59414,808.3,411.1
59415,853.9,359.9
59416,766.6,356.5
59417,847.8,374.4
59418,734.3,366.8
59419,807.0,426.9
59420,783.8,413.1
59421,767.9,376.0
59422,766.6,406.3
59423,778.2,368.5
59424,767.0,375.8
59425,819.0,411.0
59426,755.2,385.5
59427,775.6,406.8
59428,744.1,392.0
59429,798.6,421.7
59430,784.4,407.7
59431,819.6,423.5
59432,810.2,414.4
59433,767.3,430.8
59434,789.6,417.0
59435,742.9,419.4
59436,792.7,396.3
59437,844.4,331.7
59438,840.9,410.6
59439,791.5,402.0
59440,845.1,424.8
59441,807.7,385.0
59442,791.2,325.2
59443,755.6,390.5
59444,797.9,456.1
59445,802.1,375.8
59446,798.4,388.7
59447,795.1,389.4
59448,770.0,371.2
59449,798.1,374.1
59450,809.8,416.8
59451,785.1,364.5
59452,804.6,448.5
59453,726.0,405.6
59454,802.3,414.0
59455,742.5,368.9
59456,788.8,398.0
59457,812.8,393.2
59458,824.5,355.7
59459,854.1,408.7
59460,770.0,380.4
59461,802.8,423.5
59462,835.8,413.5
59463,822.2,427.6
59464,765.4,398.0
59465,801.9,393.3
59466,787.6,422.7
59467,742.7,369.2
59468,817.9,401.1
59469,822.5,392.4
59470,821.9,370.3
59471,775.8,422.4
59472,799.5,393.7
59473,765.4,371.1
59474,850.3,350.4
59475,831.1,364.1
59476,751.5,398.1
59477,755.5,347.6
59478,705.3,412.6
59479,785.6,361.0
59480,798.1,399.2
59481,778.3,395.0
59482,787.1,393.2
59483,804.8,366.3
59484,778.6,379.9
59485,735.0,401.1
59486,802.0,407.7
59487,770.9,405.1
59488,757.0,365.1
59489,795.6,405.5
59490,777.7,410.1
59491,780.0,363.6
59492,752.4,422.1
59493,800.3,384.2
59494,756.8,373.6
59495,829.2,414.1
59496,819.9,364.1
59497,800.5,407.8
59498,817.8,412.6
59499,795.0,394.8
59500,824.9,403.2
59501,818.0,378.6
59502,768.0,378.9
59503,746.6,363.6
59504,762.5,402.5
59505,803.8,399.4
59506,793.9,441.7
59507,832.2,367.7
59508,754.0,451.5
59509,791.4,429.5
59510,751.5,457.0
59511,787.0,440.7
59512,772.9,405.4
59513,824.8,395.8
59514,755.1,418.9
59515,784.9,369.4
59516,812.3,396.3
59517,759.5,405.7
59518,816.2,384.9
59519,805.3,436.3
59520,783.7,405.6
59521,835.9,374.4
59522,817.2,424.2
59523,775.9,446.7
59524,823.8,354.1
59525,808.3,425.2
59526,824.2,374.2
59527,763.1,402.3
59528,810.6,425.6
59529,757.0,382.4
59530,792.0,335.6
59531,796.4,452.4
59532,796.5,366.4
59533,816.5,428.7
59534,815.1,437.1
59535,773.2,373.0
59536,741.7,356.5
59537,780.3,438.3
59538,770.9,403.4
59539,744.1,398.2
59540,828.1,408.2
59541,801.1,420.6
59542,818.2,420.2
59543,768.8,408.0
59544,837.6,406.9
59545,814.7,390.7
59546,854.5,403.5
59547,873.2,427.1
59548,805.1,408.2
59549,777.9,387.2
59550,839.7,357.7
59551,750.9,374.3
59552,791.9,417.1
59553,746.9,417.0
59554,814.0,405.2
59555,786.3,388.1
59556,778.1,427.2
59557,796.9,387.7
59558,750.3,400.5
59559,804.4,406.1
59560,782.4,424.1
59561,745.7,411.8
59562,829.7,384.9
59563,835.7,401.3
59564,780.1,399.3
59565,786.5,378.0
59566,810.8,378.0
59567,810.9,385.1
59568,816.2,376.2
59569,810.1,381.6
59570,790.6,417.9
59571,827.5,402.4
59572,804.2,434.2
59573,751.1,375.9
59574,807.7,410.8
59575,812.9,433.5
59576,787.2,384.0
59577,845.7,387.8
59578,782.5,368.9
59579,793.1,372.9
59580,793.7,381.0
59581,819.8,363.5
59582,753.0,400.6
59583,784.5,383.9
59584,785.8,449.1
59585,769.5,396.6
59586,790.0,392.5
59587,790.5,406.4
59588,842.9,399.6
59589,807.2,372.7
59590,802.7,356.6
59591,793.8,462.4
59592,767.9,417.1
59593,815.0,379.4
59594,794.6,437.5
59595,789.9,437.8
59596,834.4,400.7
59597,819.7,378.5
59598,769.2,394.6
59599,753.5,429.6
59600,798.1,396.9
59601,857.4,405.6
59602,767.8,396.0
59603,794.1,390.2
59604,775.2,413.1
59605,817.9,418.1
59606,823.2,409.6
59607,817.4,374.0
59608,779.1,420.5
59609,839.9,386.9
59610,798.6,397.5
59611,737.7,385.9
59612,771.8,342.4
59613,805.2,431.5
59614,771.5,316.1
59615,772.7,403.9
59616,797.3,443.5
59617,849.8,378.2
59618,796.3,378.1
59619,778.4,415.6
59620,801.0,414.0
59621,806.6,353.2
59622,775.1,364.2
59623,781.5,369.3
59624,793.7,370.0
59625,809.6,392.3
59626,788.3,417.6
59627,810.0,364.2
59628,802.2,368.0
59629,787.0,362.4
59630,772.7,400.7
59631,793.3,414.2
59632,820.2,380.5
59633,782.5,377.3
59634,792.5,395.4
59635,839.7,437.8
59636,827.2,370.9
59637,841.1,348.9
59638,766.0,399.0
59639,794.3,432.3
59640,775.1,401.0
59641,781.3,386.6
59642,729.6,385.9
59643,788.8,370.4
59644,783.0,416.6
59645,806.5,406.1
59646,834.2,441.3
59647,861.6,377.7
59648,860.0,445.2
59649,820.7,401.0
59650,791.1,385.8
59651,762.7,437.4
59652,767.5,411.5
59653,857.0,446.6
59654,771.2,402.1
59655,769.3,432.2
59656,777.6,403.9
59657,804.0,425.3
59658,818.4,402.7
59659,771.6,387.4
59660,809.0,405.4
59661,775.6,431.6
59662,790.1,425.2
59663,782.8,384.4
59664,782.9,367.0
59665,811.9,443.1
59666,778.9,368.0
59667,816.7,389.9
59668,811.7,383.7
59669,793.6,404.6
59670,791.4,423.0
59671,852.9,371.5
59672,768.4,413.7
59673,813.8,390.3
59674,766.4,397.6
59675,826.8,417.1
59676,814.4,424.7
59677,867.3,428.1
59678,850.0,420.8
59679,830.3,354.0
59680,818.2,385.6
59681,771.5,424.2
59682,847.5,381.8
59683,864.9,350.3
59684,772.5,412.6
59685,836.7,412.0
59686,763.3,391.1
59687,785.4,413.4
59688,826.1,409.4
59689,786.7,345.7
59690,780.4,359.2
59691,752.6,366.1
59692,871.1,438.9
59693,782.3,382.4
59694,774.8,403.8
59695,793.9,416.5
59696,780.9,410.2
59697,789.1,432.3
59698,815.8,427.3
59699,796.0,416.2
59700,799.7,390.9
59701,755.1,391.2
59702,794.6,370.4
59703,752.5,384.2
59704,825.8,408.5
59705,811.5,389.6
59706,720.9,374.4
59707,799.8,383.0
59708,808.8,420.0
59709,767.5,432.7
59710,814.2,413.8
59711,837.6,373.5
59712,791.9,386.0
59713,823.0,393.9
59714,840.8,425.0
59715,793.1,416.1
59716,774.0,354.8
59717,796.3,392.4
59718,863.5,372.9
59719,802.0,339.4
59720,808.6,405.2
59721,793.8,383.8
59722,813.8,350.7
59723,792.0,392.6
59724,827.5,414.7
59725,793.3,359.2
59726,808.3,378.2
59727,768.7,336.1
59728,821.3,379.8
59729,803.0,390.1
59730,843.6,431.6
59731,852.6,391.6
59732,828.4,391.8
59733,828.0,397.5
59734,786.8,396.0
59735,795.5,407.9
59736,764.3,423.1
59737,839.8,379.1
59738,799.2,399.1
59739,801.1,396.4
59740,763.4,406.9
59741,802.4,395.0
59742,805.7,450.3
59743,825.5,384.2
59744,787.7,355.0
59745,795.6,389.5
59746,777.0,408.5
59747,764.4,374.5
59748,792.3,390.1
59749,779.3,395.8
59750,788.5,415.9
59751,810.0,403.4
59752,800.6,402.0
59753,790.6,401.7
59754,784.8,416.4
59755,755.5,346.5
59756,805.8,424.5
59757,788.3,408.6
59758,815.7,403.1
59759,789.0,375.9
59760,859.0,400.0
59761,820.1,427.4
59762,782.6,387.4
59763,774.2,408.4
59764,779.5,445.8
59765,792.9,407.7
59766,731.6,426.1
59767,778.2,385.1
59768,833.5,404.1
59769,797.7,397.8
59770,834.9,402.7
59771,827.9,418.7
59772,820.3,363.3
59773,786.7,441.6
59774,740.7,425.5
59775,851.4,382.7
59776,810.6,389.9
59777,754.9,401.4
59778,790.8,372.4
59779,791.7,381.1
59780,781.9,446.8
59781,773.2,377.9
59782,771.6,351.5
59783,775.0,379.4
59784,800.4,405.8
59785,854.6,412.0
59786,832.4,395.8
59787,861.9,347.9
59788,781.9,407.7
59789,813.3,389.7
59790,770.4,369.3
59791,819.6,391.8
59792,798.7,404.6
59793,776.0,403.6
59794,802.6,386.0
59795,815.6,406.5
59796,835.4,401.9
59797,791.8,390.0
59798,834.5,377.5
59799,847.7,408.2
59800,752.7,379.9
59801,788.0,463.6
59802,805.3,426.5
59803,836.8,449.3
59804,812.0,359.7
59805,782.7,417.8
59806,858.5,364.3
59807,770.4,430.6
59808,794.4,413.3
59809,795.0,408.7
59810,795.0,347.8
59811,759.8,438.9
59812,801.0,387.0
59813,781.8,387.2
59814,812.8,443.6
59815,793.4,382.0
59816,822.4,406.3
59817,756.8,401.2
59818,778.8,378.9
59819,815.0,386.8
59820,798.9,400.9
59821,781.0,390.4
59822,780.7,413.5
59823,847.0,352.4
59824,778.7,366.0
59825,785.7,445.3
59826,847.5,397.4
59827,818.4,417.5
59828,764.4,389.6
59829,776.6,426.4
59830,769.5,387.4
59831,863.1,388.4
59832,825.2,394.7
59833,788.8,425.2
59834,831.4,393.4
59835,801.8,401.7
59836,760.1,372.1
59837,800.2,422.3
59838,718.6,373.6
59839,785.5,395.5
59840,815.6,450.9
59841,785.9,417.9
59842,836.8,411.7
59843,817.4,375.1
59844,790.5,397.4
59845,862.8,390.4
59846,830.3,371.6
59847,798.7,413.4
59848,795.6,392.0
59849,794.5,379.0
59850,812.6,433.2
59851,849.1,403.1
59852,766.5,372.3
59853,779.4,380.4
59854,842.4,350.1
59855,761.8,433.9
59856,801.3,419.9
59857,738.9,365.6
59858,766.4,380.2
59859,778.5,359.4
59860,839.0,391.2
59861,820.6,395.3
59862,810.1,392.5
59863,820.4,393.4
59864,720.1,400.7
59865,822.4,348.4
59866,745.1,417.8
59867,767.5,403.2
59868,794.5,359.9
59869,800.8,386.3
59870,815.9,420.6
59871,791.3,384.2
59872,826.1,403.9
59873,836.4,393.3
59874,787.5,427.6
59875,829.1,441.0
59876,759.8,408.1
59877,775.6,429.7
59878,795.6,400.7
59879,804.1,387.1
59880,788.8,398.6
59881,788.9,345.1
59882,827.1,428.2
59883,790.9,369.0
59884,864.0,440.0
59885,822.5,392.1
59886,807.9,394.2
59887,844.6,416.1
59888,797.6,410.2
59889,823.1,351.8
59890,814.7,389.8
59891,776.4,384.1
59892,738.8,414.3
59893,775.8,367.1
59894,797.3,368.1
59895,781.7,407.1
59896,792.6,416.7
59897,818.3,374.2
59898,773.0,405.5
59899,853.7,398.6
59900,710.8,385.5
59901,781.4,404.0
59902,793.8,380.8
59903,805.3,427.8
59904,807.1,429.0
59905,799.7,403.1
59906,846.9,376.6
59907,851.2,388.1
59908,803.6,398.4
59909,790.9,404.4
59910,762.0,426.8
59911,766.0,438.3
59912,792.1,429.9
59913,800.6,416.3
59914,816.5,418.0
59915,782.0,420.4
59916,786.7,421.6
59917,818.8,423.3
59918,813.0,390.5
59919,830.0,417.9
59920,738.1,424.8
59921,795.9,429.3
59922,779.1,383.7
59923,797.4,401.4
59924,823.4,400.9
59925,822.0,413.0
59926,845.0,436.8
59927,842.9,438.6
59928,829.0,380.7
59929,808.3,406.2
59930,807.3,395.5
59931,750.0,405.6
59932,762.7,442.0
59933,855.0,391.5
59934,797.4,430.3
59935,826.4,431.3
59936,784.4,386.0
59937,752.1,477.1
59938,781.0,426.0
59939,742.6,410.3
59940,799.9,446.5
59941,822.4,391.4
59942,776.0,379.9
59943,817.6,406.2
59944,833.3,381.9
59945,792.6,371.0
59946,799.1,412.6
59947,831.4,403.2
59948,791.9,434.9
59949,809.8,383.8
59950,778.8,381.2
59951,846.8,391.1
59952,768.2,422.9
59953,778.2,401.2
59954,768.9,399.0
59955,793.1,382.1
59956,821.3,373.4
59957,768.8,378.1
59958,845.9,385.4
59959,788.5,367.1
59960,825.2,412.8
59961,851.0,401.7
59962,802.1,412.5
59963,799.1,387.8
59964,775.9,406.3
59965,833.5,399.1
59966,735.6,437.2
59967,793.3,379.1
59968,748.3,427.4
59969,750.0,380.4
59970,849.0,434.4
59971,756.0,392.0
59972,876.7,389.2
59973,792.6,384.3
59974,795.0,411.8
59975,794.9,380.4
59976,781.8,433.2
59977,763.0,358.1
59978,770.9,400.5
59979,789.1,391.9
59980,782.5,384.4
59981,781.3,383.3
59982,766.8,386.5
59983,799.0,407.8
